category,keyword,headline,body,press,url,crawled_at
복지지원사업,장애인 지원 서울,냉(冷)큼 달려갑니다…용산구 “폭염 취약가구 대상 에어컨 청소 ”,"서울 용산구가 폭염에 취약한 저소득가구의 건강하고 쾌적한 여름나기를 돕기 위한 에어컨 청소 지원사업을 완료했다고 23일 밝혔다. 최근 기후변화로... 지원은 만 65세 이상 어르신 가구, 장애인 가구, 보훈 가구 중 신청 가구를 대상으로 진행됐다. 대상 가구에는 벽걸이형, 스탠드형, 천장형 등 에어컨 종류별...",문화일보,https://n.news.naver.com/mnews/article/021/0002806388?sid=102,2026-07-27 16:53:47
복지지원사업,장애인 지원 서울,"이찬진 금감원장, 고령자·장애인 불편 청취...“금융, 일상의 디딤돌 ...","16일 서울 여의도 금융감독원에서 열린 ‘금융소비자 현장 목소리 청취 간담회’에서 이 원장은 고령자·장애인·소비자단체, 금융업계 관계자와 일반... 거주 장애인을 위한 지원 강화를 요청했다. 소비자단체는 투자성 금융상품 가입 과정에서 핵심 위험에 대한 설명은 강화하되 중복 서류와 불필요한 절차는...",조선비즈,https://n.news.naver.com/mnews/article/366/0001179793?sid=101,2026-07-27 16:53:59
복지지원사업,장애인 지원 서울,"무신사, 이동약자 맞춤형 정형신발 지원 사업 확대","올 4월 시작된 1차 모집에서는 서울·경기·인천 등 수도권에서 성장기 청소년부터 장년층까지 다양한 연령대의 장애인 10명이 지원 대상으로 선정됐다. 현재 대상자들의 발 형태 측정과 보행 스캔 등 정밀 계측을 마치고 맞춤형 신발 제작을 진행 중이며, 이달 말부터 순차적으로 전달할 예정이다. ...",서울경제,https://n.news.naver.com/mnews/article/011/0004641800?sid=101,2026-07-27 16:53:59
복지지원사업,장애인 지원 서울,"“비가 와도 행복해요”···단 하루, 장애인만을 위한 ‘워터파크’ ...","지난해까지 서울과학기술대학교 광장에서 운영하다 올해부터 노원철도공원으로 자리를 옮겼다. 20일 이른 아침부터 비가 내렸지만, 이들이 물장구를 치기에는 전혀 문제되지 않았다. 장애인과 가족, 활동지원사 등 400여 명은 내리는 비에 아랑곳하지 않고 신나게 물놀이를 즐겼다. 진호씨(25)는 물놀이장이...",경향신문,https://n.news.naver.com/mnews/article/032/0003459175?sid=102,2026-07-27 16:54:12
복지지원사업,장애인 지원 서울,"QR 찍으면 직원이 주유 지원…서울시, 이동 약자 서비스 확대","이동약자 주유 서비스는 지난 3월 서울시와 대한석유협회·한국주유소협회, SK에너지·GS칼텍스·S-OIL·HD현대오일뱅크 정유사와 업무협약을 맺으면서 시작됐다. 장애인·임산부 등 이동약자가 협력 셀프주유소에 부착된 스티커나 패널의 QR코드를 휴대전화로 찍으면 근무 중인 직원과 전화가 연결돼 주유...",서울신문,https://n.news.naver.com/mnews/article/081/0003661378?sid=100,2026-07-27 16:54:25
복지지원사업,장애인 지원 서울,"무신사, 장애인 맞춤형 정형신발 지원 확대…수혜 인원 2배 늘린다","지난 4월 시작한 1차 사업에서는 서울·경기·인천 등 수도권에서 성장기 청소년부터 장년층까지 다양한 연령대의 장애인 10명이 지원 대상으로 선정됐다. 현재 대상자별 발 모양 측정과 보행 스캔 등 정밀 계측을 마쳤으며, 이달 말까지 맞춤형 정형신발을 순차적으로 전달할 예정이다. 무신사는 단순한 물품...",아이뉴스24,https://n.news.naver.com/mnews/article/031/0001042382?sid=101,2026-07-27 16:54:26
복지지원사업,장애인 지원 서울,"맞춤형 정형신발 지원부터 도움벨 QR 서비스까지…유통업계, 이동약자 ...",겪는 장애인 대상 정형신발 제작 지원 사업을 진행중이다. 무브 프로젝트는 취약계층 및 이동약자의 실질적인 이동권을 보장하고 복지 사각지대를... 지난 4월 모집을 시작한 1차 사업에서는 서울·경기·인천 등 수도권 전역에서 성장기 청소년부터 장년층에 이르는 다양한 연령대의 대상자 10명이 최종...,스포츠조선,https://n.news.naver.com/mnews/article/076/0004425793?sid=101,2026-07-27 16:54:40
복지지원사업,장애인 지원 서울,"금감원장 “금융, 삶 지탱하는 디딤돌 돼야…고령자·장애인 접근성 개...","이 원장은 이날 서울 여의도 금감원 본원에서 열린 ‘금융소비자 현장 목소리 청취 간담회’에서 이같이 밝히며 “금융생활의 권리 주체로서 고령자, 장애인 등의 자기결정권이 제고될 수 있도록 맞춤형 지원을 강화하겠다”고 약속했다. 이 원장은 “그간 고령자· 등 여러 금융소비자의 금융접근성을...",헤럴드경제,https://n.news.naver.com/mnews/article/016/0002671062?sid=101,2026-07-27 16:54:41
복지지원사업,장애인 지원 서울,"성동구, 배움의 기회 넓히는‘평생교육이용권’ 지원","서울 성동구는 오는 27일까지 ‘2026년 평생교육이용권’ 지원 대상자를 모집한다고 16일 밝혔다. 평생교육이용권은 자격증, 어학, 창업, 인문학 등... 일반·디지털·노인 이용권은 서울시 평생교육이용권 누리집(홈페이지), 장애인 이용권은 정부24 누리집을 통해 온라인 신청할 수 있다. 유형별 모집 정원을...",서울신문,https://n.news.naver.com/mnews/article/081/0003661824?sid=102,2026-07-27 16:54:41
복지지원사업,장애인 지원 서울,"복지부·장애인 부모단체, 발달장애인 위기가구 발굴에 '맞손'","보건복지부는 14일 서울 용산구 포포인츠 바이 쉐라톤 조선 서울역에서 한국지적발달장애인복지협회, 한국장애인부모회, 한국자폐인사랑협회, 전국장애인부모연대와 발달장애인 위기가구 지원을 위한 '손잡아드림' 업무협약을 체결했다고 밝혔다. 부모단체는 시·도 지회와 시·군·구 지부 등 자체...",뉴스1,https://n.news.naver.com/mnews/article/421/0009058522?sid=105,2026-07-27 16:54:57
복지지원사업,장애인 지원 서울,"서울 10곳 중 7곳이 셀프 주유소…""장애인·임산부 도와드려요""",서울시가 셀프주유소 이용에 어려움을 겪는 장애인과 임산부 등 이동약자를 위한 주유 지원 서비스를 확대한다. 서울시는 지난 3월 시범 도입한 '이동약자 주유 서비스' 참여 주유소를 기존 46곳에서 16일부터 96곳으로 늘린다고 밝혔다. 다음 달에는 50곳을 추가로 참여시켜 총 146곳까지 서비스를 확대할...,뉴스1,https://n.news.naver.com/mnews/article/421/0009060632?sid=102,2026-07-27 16:55:14
장애인콜택시,장애인 콜택시 서울,"기아, 서울서 PV5 WAV 택시 첫 시범운행…""휠체어·일반승객 모두 탑승""","기아와 서울시는 이번 UD 택시 시범 운영으로 장애인 콜택시 공급 부족을 해소할 것으로 기대하고 있다. 아울러 UD 택시가 일반 택시 영업도 가능한 만큼, 택시 업계의 운영 효율화와 수익성 개선에도 도움이 될 것이란 관측이다. 해외에서는 영국 블랙캡, 일본 재팬택시 등 UD 택시가 일상적인 교통수단으로...",뉴시스,https://n.news.naver.com/mnews/article/003/0014032826?sid=101,2026-07-27 16:55:16
장애인콜택시,장애인 콜택시 서울,"장애인·비장애인 함께 탄다…서울시, 범용디자인 택시 운영",1단계에서는 중증 보행 장애인(장애인 콜택시 회원)을 대상으로 차량당 월 100건까지 우선 배차 서비스를 제공한다. 서울시설공단 이동지원센터를 통해 신청할 수 있다. 2단계에서는 월 100건 운행을 마친 차량이 일반 택시로 전환돼 비 시민도 앱 호출이나 배회 영업 방식으로 이용할 수 있다. 요금은...,뉴시스,https://n.news.naver.com/mnews/article/003/0014032405?sid=102,2026-07-27 16:55:16
장애인콜택시,장애인 콜택시 서울,"“장애인·비장애인 같이 탄다” 서울시, UD택시 시범사업 [서울N]","2026년 4월 기준 서울시는 총 848대의 장애인 콜택시를 확보했다. 구체적으로 장애인콜택시 691대, 법인 특장택시 150대, 장애인버스 7대 등이다. 현재 장애인콜택시를 이용하기 위해 서울시설관리공단에 회원으로 가입한 은 총 4만2891명이다. 단순 산술로 50명당 1대의 택시가 배차되는...",헤럴드경제,https://n.news.naver.com/mnews/article/016/0002660463?sid=102,2026-07-27 16:55:17
장애인콜택시,장애인 콜택시 서울,"[단독] 서울시, 하반신 장애인 콜택시 거부하며 “심한 장애 아니어서”",복지 이용에 ‘심한’ 장애인일 것을 요구 말라 대법원은 지난해 9월 김씨와 비슷한 처지를 겪은 장애인 사건에서 서울시설공단이 장애인콜택시 사용자를 하반신 기능 장애가 심한 장애인으로 좁게 해석하는 게 부당하다고 판결했다. 해당 사건의 2심 재판부는 “반드시 보행상 장애의 정도가 심한 일...,한겨레,https://n.news.naver.com/mnews/article/028/0002796045?sid=102,2026-07-27 16:55:20
장애인콜택시,장애인 콜택시 서울,"與 서울시장 후보들, 장애인 콜택시·일자리 복원 논의 이어가기로","이 자리에서 민주당 서울시장 후보들은 장애인 콜택시의 운행 시간을 하루 7시간에서 16시간으로 늘리기 위해 인건비를 증대하는 방안과 오세훈 시장이 해고한 공공일자리 400명을 복원하는 안건을 논의하고 서울시당에서 전장연과 실무적 협의를 이어가기로 합의했다. 김 의원은 ""문재인 정부 시절 20년 전망을...",더팩트,https://n.news.naver.com/mnews/article/629/0000461035?sid=100,2026-07-27 16:55:20
장애인콜택시,장애인 콜택시 서울,"정원오 ""장애인 권리 보장되는 서울""…간담회서 이동권 의견청취",간담회에서는 서울시 장애인 콜택시를 이용한 장애인과 민간 콜택시 업체 관계자 등으로부터 의견을 청취했다. 참석자들은 장애인 콜택시 공급 부족 문제와 더불어 경기도 등 타 지자체와 달리 서울시에서는 병원 진료·치료 목적일 경우에만 이용할 수 있다는 점 등을 불편 사항으로 꼽았다. 이에 정 후보는...,연합뉴스,https://n.news.naver.com/mnews/article/001/0016031954?sid=100,2026-07-27 16:55:20
장애인콜택시,장애인 콜택시 서울,"정원오, 장애인 정책 발표…""권리 보장하는 서울""","간담회에서는 서울과 경기도의 장애인 콜택시 이용 조건이 지적됐다. 정 후보는 ""경기는 장애인들이 재활이든 치료든 (이용을) 허용하는데 서울은 치료일 때만 허용된다""며 ""복지는 단순해야 하는데 장애인 콜택시가 필요한 경우 편하게 이용하도록 정책을 새로 만들겠다""고 말했다. 의 대중교통 이용과...",동행미디어 시대,https://n.news.naver.com/mnews/article/417/0001139816?sid=101,2026-07-27 16:55:20
장애인콜택시,장애인 콜택시 서울,[르포] ‘콜택시 승차까지 90분 걸렸다’ 전장연 ‘이동권’ 시위 서울...,"장애인 콜택시 접수 후 승차까지 1시간30분, 대기자 수도 급변 전장연 “운전원 부족이 장시간·불규칙 대기 형성” 서울시 “단시간 인력 투입이 현실적 대안” 9일 서울 종로구 동승동에서 서울시 장애인콜택시에 탑승하는 허종 씨의 모습. 정주원 기자 “는 이동 수단이 아니라, 하루 일정을...",헤럴드경제,https://n.news.naver.com/mnews/article/016/0002583980?sid=102,2026-07-27 16:55:20
장애인콜택시,장애인 콜택시 서울,"대법원, 중증 지체장애인에 콜택시 제공 거부한 서울시 배상 책임 확정","또한 대법원은 “공공기관 등은 장애인이 생명, 신체 또는 재산권 보호를 포함한 자신의 권리를 보호·보장받기 위해 필요한 사법·행정절차 및 서비스 제공에 있어 장애인을 차별해서는 안 될 법률상의 의무가 있다”며 원심이 시의 이용 신청 거부에 대해 “정당한 사유가 없다”고 본 데...",경향신문,https://n.news.naver.com/mnews/article/032/0003399934?sid=102,2026-07-27 16:55:25
장애인콜택시,장애인 콜택시 서울,"김영배 ""영등포 등 4대 거점 고밀 복합개발...고품질 공공주택 활성화""...","서울시가 장애인 콜택시 700여대 정도 소유하고 있는데, 하루 운영 시간이 7시간 밖에 안된다고 한다. 이걸 늘려달라는 요구였다. 그런데 오 시장은 전장연이 자신을 지지하지 않고 비판한다는 이유로 이러한 요구를 일방적으로 묵살했다. 이미 를 가지고 있으면서 운영 시간을 7시간에 머물게 방치하는...",조세일보,https://n.news.naver.com/mnews/article/123/0002379855?sid=100,2026-07-27 16:55:25
장애인콜택시,장애인 콜택시 서울,"전장연, 오늘부터 '출근길 서울 지하철 탑승' 시위 재개",전장연은 2027년도 예산안에 장애인 콜택시 운전기사 인건비를 보장해 줄 것을 정부에 요구하고 있다. 또 오세훈 서울시장이 2024년 폐지한 권리 중심 공공일자리를 복원하라고 촉구하고 있다. '권리 중심 공공일자리'는 2020년 시가 중증 과 탈시설 고용을 위해 내놓은 복지 정책이다....,한국일보,https://n.news.naver.com/mnews/article/469/0000939899?sid=102,2026-07-27 16:55:25
장애인콜택시,장애인 콜택시 서울,전장연 만난 與후보들 “장애인 공공일자리 복원 협의”,김 의원은 이날 간담회 후 백브리핑을 통해 “서울시 시설관리공단이 확보하고 있는 818대의 장애인콜택시가 하루에 7시간밖에 운행하지 못하고 있는데 이걸 하루 16시간 운행할 수 있도록 인건비를 늘려달라는 요구가 있었다”고 설명했다. 또 전장연 측은 오 시장이 해고한 공공일자리 400명을 복원해달라고...,동아일보,https://n.news.naver.com/mnews/article/020/0003688139?sid=100,2026-07-27 16:55:25
장애인콜택시,장애인 콜택시 서울,"‘욕 먹는 시위’ 잠시 멈춘 전장연, 왜?…지방선거 후 장애인이동권 달...",서울의 장애인 콜택시는 하루 평균 7시간만 운행돼 최대 대기 시간이 12시간에 달해 운영을 확대해달라는 게 이들의 요구다. 오세훈 서울시장이 폐지한 권리중심 중증장애인 일자리가 단순 고용을 넘어 장애인 권리 보장 차원에서 필요하다고 주장한다. 박 상임대표는 “이번 결정은 철회나 중단이 아니라...,경향신문,https://n.news.naver.com/mnews/article/032/0003420028?sid=100,2026-07-27 16:55:31
장애인콜택시,장애인 콜택시 서울,"[주장] 서울시 장애인콜, 시내요금만큼은 기본 요금으로 운영돼야","▲ 서울시에서는 시각장애인 지원을 위한 콜택시를 운영하고 있다. ⓒ 서울특별시 시각장애인 플러스 지원센터 시각장애인, 지체장애인, 중증장애인에게 복지콜, 장애인콜, 바우처콜은 필수불가결한 이동 수단이다. 많은 중증들은 이 교통수단을 통해 병원을 가고 복지관을 가며, 친구를 만나 취미...",오마이뉴스,https://n.news.naver.com/mnews/article/047/0002499568?sid=102,2026-07-27 16:55:31
장애인콜택시,장애인 콜택시 서울,"서울시, '지적장애인 콜택시 탑승 안 돼'... 법원 ""차별""","[관련 기사] 법원, 서울시의 장애인 차별행위 중지 임시조치 선고, https://omn.kr/28cpm 법원, 서울시 '중증지체장애인 콜택시 탑승 거부'는 ""차별"", https://omn.kr/26ubi 서울시만 탑승 거부... 근거 찾기 어려운 서울시 장애 해석, https://omn.kr/248gk 덧붙이는 글 | 글쓴이는 공익법률센터 파이팅챈스에서 활동하고 있습니다....",오마이뉴스,https://n.news.naver.com/mnews/article/047/0002473839?sid=102,2026-07-27 16:55:31
장애인콜택시,장애인 콜택시 서울,"서울시설공단 ""20일은 장애인 콜택시·버스 무료로 이용하세요""","장애인 콜택시는 모바일 앱, 서울시설공단 홈페이지, 콜센터에서 예약 가능하다. 이용 가능 장애인으로 등록돼 있지 않다면 사전에 콜센터에 신청 후 예약하면 된다. 다만 바우처 택시(티머니 온다)는 기존과 동일하게 유료다. 과 보호자가 함께 탈 수 있는 버스는 휠체어 이용 1명을 포함해...",한국일보,https://n.news.naver.com/mnews/article/469/0000860265?sid=102,2026-07-27 16:55:32
장애인콜택시,장애인 콜택시 서울,"與 서울시장 후보들, 전장연 만나 ""이동해야 배우고 일해""","이날 서미화 의원은 서울시의 장애인 노동자 해고 철회와 장애인 콜택시 이동권 보장을 위한 운전원 2.5명 확보 정책을 민주당 서울시장 후보자들의 우선 과제로 해 달라고 요청했다. 서미화 의원은 ""오세훈 서울시장이 취임한 후 하루아침에 노동자 400명을 일방적으로 해고했다""며 ""전장연과 ...",더팩트,https://n.news.naver.com/mnews/article/629/0000461032?sid=100,2026-07-27 16:55:38
장애인콜택시,장애인 콜택시 서울,"법원 ""지적장애인 콜택시 혼자 못 타게 하면 차별""","선택권, 이동권이 있고 장애인 콜택시에 단독 탑승해 이동할 권리를 가진다""며 ""탑승제한 조치는 장애인에 대한 차별""이라고 밝혔습니다. 앞서 서울시설공단은 장애인 콜택시 이용 규정상 '지적·자폐·정신장애를 가진 장애인은 반드시 보호자 동반이 필요하다'는 이유로 단독탑승을 불허했습니다.",MBC,https://n.news.naver.com/mnews/article/214/0001421598?sid=102,2026-07-27 16:55:38
장애인콜택시,장애인 콜택시 서울,"와상 장애인 위한 '콜택시' 생긴다… 서울시, 약자동행 규제철폐 추진","앞으로는 침대형 휠체어를 사용하는 와상 장애인도 탑승 가능한 장애인콜택시가 도입된다. 또한 그동안 보호자 없이는 탑승이 불가능했던 정신적 장애인들도 보호관찰이 필요하지 않은 경우에 한해 단독 탑승이 가능하도록 관련 규제가 폐지된다. 16일 시는 , 취약계층 청년 등 사회적 약자의 정책...",아시아경제,https://n.news.naver.com/mnews/article/277/0005561386?sid=102,2026-07-27 16:55:39
장애인콜택시,장애인 콜택시 서울,"일시적 장애인도 '장애인 콜택시' 이용…서울시, 시범사업 연장",서울시가 장애인 콜택시 이용대상자를 '일시적 장애인'까지 확대하는 시범사업을 11월 1일부터 2년간 더 연장하기로 했다. 31일 서울시에 따르면 시는 일시적 장애인에 대한 최소한의 이동 수단을 지원하기 위해 지난 2022년 11월부터 시범 운영한 '일시적 제도' 기간을 더 연장한다. 이로써 시범 사업...,뉴스1,https://n.news.naver.com/mnews/article/421/0007878530?sid=102,2026-07-27 16:55:39
장애인콜택시,장애인 콜택시 서울,"정원오 ""저상버스 확대, 장애인 콜택시 대기시간 단축""",더불어민주당 정원오 서울시장 후보가 저상버스 도입 확대와 장애인 콜택시 대기시간 단축 등을 주요 내용으로 한 장애인 이동권 보장 공약을 발표했습니다. 정 후보는 오늘(19일) 보도자료에서 관련 노선을 전수조사하고 도로와 정류장 환경을 개선해 저상버스 도입을 확대하겠다고 했습니다. 또 모든...,YTN,https://n.news.naver.com/mnews/article/052/0002354970?sid=004,2026-07-27 16:55:39
장애인콜택시,장애인 콜택시 서울,"""서울 장애인 콜택시, 출퇴근 시간대 평균 77분 기다려""","시간대 집중 배차하고, 외부 전문가를 활용해 배차 시스템을 분석, 효율적인 배차 계획을 수립할 필요가 있다""고 지적했다. 이에 서울시설공단 측은 ""장애인콜택시 서비스 개선 방안을 적극 검토하겠다""며 ""앞으로도 장애인 이용자들의 편의를 최우선으로 삼아 서비스 개선에 최선을 다하겠다""고 약속했다.",뉴시스,https://n.news.naver.com/mnews/article/003/0012830097?sid=102,2026-07-27 16:55:46
장애인콜택시,장애인 콜택시 서울,"출근길 80분 기다리는 장애인 콜택시…""출근 때 일하면 장려금""","한편 서울시는 장애인 콜택시 대기 시간을 줄이기 위해 지난달 말 법인 특장 택시 30대를 추가해 관내 장애인 콜택시를 총 752대까지 늘렸다. 법인 특장 택시란 기존 택시 회사가 휠체어 이용 승객을 태울 수 있도록 리프트가 달린 특장차를 구매하고, 이후 시가 운행 대가를 지원하는 택시를 말한다....",뉴스1,https://n.news.naver.com/mnews/article/421/0007753782?sid=102,2026-07-27 16:55:46
장애인콜택시,장애인 콜택시 서울,장애인이 못 타는 장애인콜택시가 있다?…“‘헌법불합치’도 無소용”...,"서울시 장애인콜택시 콜센터에 '와상장애인용 차량' 배차를 요청하니, ""와상 차량은 몇 대 없어서, 배차까지 1시간 훨씬 넘게 걸릴 수 있다""고 말합니다. 그래도 기다리겠다고 하자, ""이 차량도 사실 휠체어를 최대 45도 정도만 젖힐 수 있고, 완전히 누워가실 수는 없다""는 답이 돌아왔습니다. 일반 ...",KBS,https://n.news.naver.com/mnews/article/056/0011962747?sid=102,2026-07-27 16:55:47
장애인콜택시,장애인 콜택시 서울,서울 장애인 콜택시 100대당 사고 9건…법인택시보다 많아,"서울시의회 교통위원회 국민의힘 소영철 의원이 서울시 등으로부터 제출받은 자료에 따르면, 서울 장애인콜택시 교통사고는 최근 4년간 444건 발생했다. 2020년 80건, 2021년 94건, 2022년 123건, 2023년 147건 등 사고는 매년 늘고 있다. 의 차량 100대당 사고 건수는 2020년 6....",조선비즈,https://n.news.naver.com/mnews/article/366/0000976040?sid=102,2026-07-27 16:55:47
장애인콜택시,장애인 콜택시 서울,[M피소드] '보행상 장애가 심한 장애인'?‥없는 개념으로 장애인 콜택시...,"[제보는 MBC] ""걷지 못하는데 '장애인 콜택시' 못 타게 해""‥서울시와 법정 공방 2라운드 https://imnews.imbc.com/replay/2023/nwdesk/article/6514684_36199.html 2. ""보행 장애 심하지 않아도 장애인 콜택시 탈 수 있어야"" https://imnews.imbc.com/replay/2023/nwdesk/article/6556075_36199.html 취재기자 : 김세영 유서영 영상취재 : 장영근",MBC,https://n.news.naver.com/mnews/article/214/0001321691?sid=102,2026-07-27 16:55:47
장애인콜택시,장애인 콜택시 서울,"""대중교통 이용 어려운데 '장애인 콜택시' 거부는 차별…임시 허용하라...","또한 이 사건과 관련, 황 씨가 진행 중인 본안 판결 확정 전까지 서울시는 황 씨에게 장애인 콜택시를 비롯한 특별교통수단 이용을 허용해야 한다고 주문했다. 1994년 장애인으로 등록된 황 씨의 장애인 증명서에는 상반신 장애 정도는 심하지만, 하반신 장애는 심하지 않고, 종합적으로는 '장애 정도가 심한...",뉴스1,https://n.news.naver.com/mnews/article/421/0007490940?sid=102,2026-07-27 16:55:47
장애인콜택시,장애인 콜택시 서울,"법원, 서울시 '중증지체장애인 콜택시 탑승 거부'는 ""차별""",앞서 2022년 12월 서울중앙지법에서도 서울시의 장애인콜택시 이용거부는 위법하다고 판결한 바 있다(관련기사: 서울시만 탑승 거부... 근거 찾기 어려운 서울시 장애 해석 https://omn.kr/248gk). '보행상 장애의 정도가 심한 '인지 여부를 판단할 근거는 어느 법령에서도 찾아 볼 수 없는 것이 사실이다....,오마이뉴스,https://n.news.naver.com/mnews/article/047/0002416961?sid=102,2026-07-27 16:55:47
장애인콜택시,장애인 콜택시 서울,"부산·광주서 탄 '장애인 콜택시' 서울에선 못 타?…法 ""300만원 배상하...","항소심 재판부는 ""(황씨는) 대전, 부산, 제주 등지에서 장애인콜택시를 여러 차례 이용했다""며 ""원고(황씨)가 이 사건 거부행위 이후 현재까지 3년 이상의 기간 동안 서울에서 장애인콜택시를 이용하지 못하고 있고 이는 에서 거주하고 있는 원고에게 큰 불편을 주었을 것인 점, 원고가 를...",노컷뉴스,https://n.news.naver.com/mnews/article/079/0003846469?sid=102,2026-07-27 16:55:56
장애인콜택시,장애인 콜택시 서울,"장애인 콜택시 거부한 서울시…法 ""보행장애 덜 심해도 탈 수 있어야""",1심 재판부는 하지 장애가 심하지 않다는 이유로 장애인 콜택시 탑승을 불허한 서울시와 공단의 처분이 정당하다고 판단했다. 한정된 콜택시를 효율적으로 운영해 배차 대기시간을 줄이기 위한 결정으로 본 것이다. 또 이런 행위는 차별에 해당하지 않는다며 A씨의 손해배상 청구도 기각했다. 항소심...,머니투데이,https://n.news.naver.com/mnews/article/008/0004977896?sid=102,2026-07-27 16:55:57
